GeneratedReview,label,source,category,Prompt
"Am cumparat acest produs de pe eMAG si... este un produs foarte ok. Am luat-o pentru fiica mea care este foarte incntata de ea, iar pretul este cel putin super ok. Copilul meu este foarte incntat si... nu sunt nici un fel de pretentii. Livrare rapida la o saptamna dupa comanda. Livrare gratuita si prin curier, cu o colet in care se afla de fapt ce trebuie",fake,generated with fine-tuned model,uscator de rufe,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... Sunt multumit! Il folosesc de o saptamna si... Nu am nicio problema! Sunt super multumita! Am returnat la furnizor dupa mai bine de o luna de folosire! Recomand! Multumesc! Multumesc! O sa revin cu un review!Recomand! - A luat 10 stele din cauza aspectului! (nu sunt f multe de fapt)!! NU am avut,fake,generated with fine-tuned model,blender,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... nu functioneaza. Am incercat sa-l montez. Am dat o tura cu masina, am ajuns in garaj cu surubelnita, am bagat suruburile pe unde am apucat si... nu a functionat! Am facut ce scrie la carte. Am dat un telefon si... Nu functioneaza! Am dat un telefon la un coleg si... Nu merge! Am pus",fake,generated with fine-tuned model,masina de spalat,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... A iesit ca in imaginile de mai sus. Este un produs super. Recomand. Multumesc!Foarte bun. Am comandat 6 produse... E super. Recomand. Multumesc!Recomand! Se pot face retururi fara probleme. Sunt foarte multumita!Sincer, ma asteptam sa fie cam greu de incarcat... Dar nu. A ajuns exact cum am",fake,generated with fine-tuned model,laptop,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am primit instructiuni detaliate pe emag. Multumesc! Recomand! Este foarte util! Am luat 2 scaune si unul este foarte... Moale. Am citit ca se foloseste un scaun, dar nu am avut experienta cu scaune de birou. Sunt super multumita! Este practic! Se asambleaza foarte usor! Sunt foarte multumita! Multumesc si echipei! Recomand! Am luat",fake,generated with fine-tuned model,telefon mobil,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... A intrat repede in functiune. Functioneaza excelent. Le folosesc zilnic! Isi face treaba bine. Este mult mai silentios dect cel de pe Bosch, de 2 stele. Pentru pretul lui, imi pare rau. E doar pt un pret, de 20 de lei. E mult mai bun dect Bosch.Am mai cumparat unul la fel, si au si acelasi",fake,generated with fine-tuned model,carte,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... mi-a ajuns in posta. Este o folie alba cu un alb luminos. Recomand. Se monteaza usor, se asambleaza foarte usor, iar pretul este super! A fost foarte ok! Mai recomand! Eu, in schimb, am avut probleme. Se rupe usor si nu se mai lipeste. Am pus-o in folie si nu a cazut",fake,generated with fine-tuned model,televizor,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... nu sunt multumit de el. Are un pret foarte prost, la pretul de 200 lei, e foarte bun! Sper sa il mai gasesc pe viitor! Nu am timp sa il folosesc zilnic. Are o culoare destul de intunecata, dar e ok pentru pretul lui! Am luat-o in cantitate mica, doar ct sa incapa un telefon, apoi am dat",fake,generated with fine-tuned model,husa de telefon,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... Nu se potriveste.. Nu am avut probleme cu el. Imi este livrat prin curier imediat ce ies din tura.. Sunt super multumita de acest produs. Imi place tare mult.. E foarte confortabil.. Sper ca pna in vara sa il dau jos si sa il pun intr-o punga.. Legat de pret... Trebuie platit curierului daca doreste sa il livreze,fake,generated with fine-tuned model,casti audio,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... Se aude impecabil. Dupa ce l-am pus pe baterie am fost socat de calitatea lui... Mi-a intrat bateria cu o singura surubelnita. Ce poate fi mai prost! Sunt foarte sceptic de asa ceva. Poate fi de vina si bateria telefonului... Nu am timp de asa ceva. Dupa o saptamna de utilizare nu am avut nimic de repro,fake,generated with fine-tuned model,produs de baie,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Nu stiu cum se monteaza pe masuta. Pentru ca nu am dat mare atentie, in momentul in care se asambleaza masuta, nu mai are rost sa zic ca nu sunt multumita. De ce? Pt ca masuta este destul de ingusta si e necesar un spatiu mare pentru instalare. Este super multumita de el. Calitate pret. Este foarte confortabil",fake,generated with fine-tuned model,uscator de rufe,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Nu ma asteptam sa fie att de puternic, il folosesc de o saptamna si deja ma cam dor picioarele. Nu stiu de ce, am avut dureri de spate mai mereu si chiar de la a doua utilizare ma durea foarte tare in zona lombara. Este un produs de calitate foarte buna. Pe lnga asta am primit si un incarcator USB pe care am atasat",fake,generated with fine-tuned model,blender,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Nici macar nu are ce sa scrie in descriere. Nu recomand. Am facut o plngere la Emag si la Emag. In rest, nu sunt chestii care nu sunt pentru copii. Copilul se plictiseste repede de ele si, in plus, sunt foarte mici si de jucarie. Deci nu sunt super! Sunt o jucarie de jucarie mica, dar de o",fake,generated with fine-tuned model,masina de spalat,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... a trebuit sa o returnez! Am platit pretul de 89 lei si... Mi se pare de o calitate slaba! Este o folie de plastic care contine toate amprentele... Nu recomand! De asemenea, este greu de utilizat! Nu sunt la fel de rezistente ca altele produse de pe eMAG. Sunt extrem de incomode! De cele mai multe ori iti aluneca",fake,generated with fine-tuned model,laptop,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Nu am probleme de livrare, e ok, se asambleaza usor... E rezistent si nu-si pierde forma! Sunt foarte multumita! Produsul a ajuns foarte repede in Romnia! Recomand! Nu recomand acest produs! Imi blocheaza accesul la mail, la youtube si la alte retele! Nu recomand! Se blocheaza de la sine si trebuie scos/reparatit!",fake,generated with fine-tuned model,telefon mobil,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Mai multe detalii... In orice caz, e super util. Folositi in loc de scutec absorbant. Eu nu ma pricep deloc la chestii de acest gen, insa, bebe inca mai are nevoie de ele, chiar daca le folosim separat. Nu se irita si ramn lipiti pe scutec. Iar la acest capitol, e super ok. Eu am",fake,generated with fine-tuned model,carte,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Sunt dezamagit de el. Nu are nici o treaba cu mine. Mai bine iau o jucarie de la ei si astept sa se miste. Sunt de nota 10 si sunt multumita. Se monteaza foarte usor, pe cablu, cu suruburi si suruburi cu tot. Sunt foarte multumiti! Le recomand cu incredere! Au facut fata cu brio la o zi de",fake,generated with fine-tuned model,televizor,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Eu l-am dat inapoi! Este foarte mic pentru dimensiunile lui si l-am cumparat de pe emag si... Ce sa mai, este foarte mare! Are 1,4m latime si 1,5m inaltime. Are 1cm latime si 1,3m inaltime! Isi face treaba! In plus, se curata usor! Este un material extrem",fake,generated with fine-tuned model,husa de telefon,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... sunt foarte multumita! Nu se lipeste, se curata usor. Este foarte util pentru igiena zilnica! Eu am dat 4 lei pe el si sunt foarte multumita! De cte ori am incercat sa sterg acest burete pe maini, pielea de pe mini si picioare nu si-a recapatat volumul si aspectul de piele de bebelus! Nu se lipeste",fake,generated with fine-tuned model,casti audio,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am dat comanda pe 2 martie si... Am avut dureri de stomac.. Le-am luat pentru ca am comandat un telefon mai vechi... Si acum cteva zile am dat comanda din nou, de data aceasta. Din ce am vazut in comentariile de pe net, se pare ca sunt produse premium... Un telefon mai vechi de un an de zile... Si un Samsung",fake,generated with fine-tuned model,produs de baie,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am ramas surprins! Este foarte bun, nu lasa nicio urma la raft. Recomand!!!Este foarte multumita de acest produs!!! Sunt foarte multumita!!Clientelul meu este foarte multumit!!Sunt foarte multumita de acest produs! Sunt foarte multumita!Este un produs excelent!Este super bun!!!Sunt foarte multumita!Livrare rapida!!!Am cumparat 4",fake,generated with fine-tuned model,uscator de rufe,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am observat ca unele accesorii nu sunt pe stoc. Poate s-au epuizat. Dar ma asteptam la putin mai mult, sunt foarte multumita, nu au un pret foarte bun. Recomand. Am de ales intre a-l returna in 30 de zile de la achizitionarea produsului (10-15% daca vreti sa-l folositi) si a-l schimba cu",fake,generated with fine-tuned model,blender,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... E o jucarie tare... Imi place ca la fiecare atingere o jucarie isi schimba pozitia si se lasa mai jos... E o jucarie tare si e de foarte mare folos... Am cumparat si alte produse care... Sunt tare... Sper sa le placa copii si parintilor... Le-am oferit cadou si... In plus... Sunt foarte multumita de ele! Le folosesc zilnic!,fake,generated with fine-tuned model,masina de spalat,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am observat ca are nevoie de ceva timp de asteptare... Are si un pret super ok si sunt foarte incntata de el... De ce sa mai astepti alte oferte? Este foarte bun si de calitate! Este de culoare alba, am comandat si am primit culori diferite... Nu sunt dezamagita de el. Este o culoare frumoasa, dar cred ca se potriveste cu restul telefonului",fake,generated with fine-tuned model,laptop,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Nu a ajuns, deci am dat comanda pentru curier... Dupa 4 luni de zile a fost returnat... Sunt foarte dezamagit de produsul primit, nu se potriveste... Nu recomand acest produs! Pentru a putea comanda produsul la curier... Trebuie sa aveti rabdare si sa asteptati pna in ziua urmatoare cnd curierul isi va face livrarea.. Sper sa fie de calitate!",fake,generated with fine-tuned model,telefon mobil,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si...am ramas uimit... Nu a venit cu instructiuni de montaj, nu au poze de prezentare. Dezamagitor! Sper ca in viitor sa nu mai primesc astfel de produse. Recomand cu incredere! Am luat 2 saltele si am ramas dezamagit. Pentru prima oara, un produs a venit in ambalaj nepotrivit si nu avea instructiuni de montaj... Nu stiu de ce.",fake,generated with fine-tuned model,carte,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Am fost tare dezamagit. Sunt foarte multumit! Nu am dat 2 bani pe produs, dar am luat un raport bun pret calitate-calitate, asa ca il recomand! Are o reducere de 90 lei si este de 20%! Pe acesta l-am folosit deja cu 1 zi si tot nu a avut miros! Il folosim zilnic! Recomand! Le-",fake,generated with fine-tuned model,televizor,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... A mers destul de bine. Am dat o tura si pe la distribuitorii de la eMAG. Nu au o problema cu viteza acestui produs (cel putin nu in Romnia) si se aude destul de puternic. Se aude foarte bine si la aspirator, care este de 2.5 cm latime. Dupa ce am aspirat putin si s-a udat",fake,generated with fine-tuned model,husa de telefon,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... In loc sa ai o husa pe tine... ai pus una pe telefon... si pe cutie si pe cutia telefonului... Am luat acest telefon. Am dat 8,5 lei la livrare... Am fost dezamagit. Nici nu aveam ce sa mai fac. La ct de repede au venit, nu se compara cu un Samsung. Recomand. Am dat 6,5",fake,generated with fine-tuned model,casti audio,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... Nu m-am asteptat. Este un super produs. Il folosim de cnd am nascut si au si efect. Copilul meu este foarte multumit. Este mic si nu are probleme. Sunt de 100 lei. Sunt multumita! Este de 5 stele! Il recomand! Copilul este foarte fericit. Este super! Va fi foarte fericit! O sa ne vizitam in curnd si,fake,generated with fine-tuned model,produs de baie,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Sunt foarte multumita. Le folosim zilnic de o saptamna. Suntem foarte multumiti. Recomand. Foarte utila! Recomand! Multumesc!Camera a fost la superlativ si se misca foarte repede. Recomand! Multumesc!Camera are 3d, se misca foarte mult. Recomand!Raport pret-calitate! O recomand!Camera este super. Am luat",fake,generated with fine-tuned model,uscator de rufe,Am cumparat acest produs de pe eMAG si...
Am cumparat acest produs de pe eMAG si... Mai am nevoie de inca unul! La acest telefon de 7 stele ma asteptam sa primeasca si un display curbat si nu cel cu o rezolutie de 1440 pe 2160 si asta mai mult dect sa nu aiba un port usb si un port pentru card microSD. Dar in nici 3 luni de utilizare mi-a ramas intact. Sunt foarte multumita de,fake,generated with fine-tuned model,blender,Am cumparat acest produs de pe eMAG si...
"Am cumparat acest produs de pe eMAG si... Sunt extrem de multumita de el! Am comandat doar 2 seturi si inca nu am ajuns! O sa incerc sa le comand pentru 4 bucati! Sunt absolut minunate! Sunt o combinatie unica! Au ajuns la timp! Recomand! Sunt super! Am comandat 3 si pe cel de 2 si 2, unul este deja de 2 luni si nu am nimic de reprosat",fake,generated with fine-tuned model,masina de spalat,Am cumparat acest produs de pe eMAG si...
